"id","population","county_name","state","FIPS","google_county_name"
47844,41486,"Wharton County","Texas","48481","Wharton County"
47846,131705,"Wichita County","Texas","48485","Wichita County"
47847,13027,"Wilbarger County","Texas","48487","Wilbarger County"
47848,21903,"Willacy County","Texas","48489","Willacy County"
47850,47520,"Wilson County","Texas","48493","Wilson County"
47851,8005,"Winkler County","Texas","48495","Winkler County"
47852,62953,"Wise County","Texas","48497","Wise County"
47854,8546,"Yoakum County","Texas","48501","Yoakum County"
47855,18270,"Young County","Texas","48503","Young County"
47856,14374,"Zapata County","Texas","48505","Zapata County"
47858,6354,"Beaver County","Utah","49001","Beaver County"
47859,52097,"Box Elder County","Utah","49003","Box Elder County"
47861,20479,"Carbon County","Utah","49007","Carbon County"
47862,1109,"Daggett County","Utah","49009","Daggett County"
47863,336043,"Davis County","Utah","49011","Davis County"
47865,10370,"Emery County","Utah","49015","Emery County"
47866,5009,"Garfield County","Utah","49017","Garfield County"
47867,9516,"Grand County","Utah","49019","Grand County"
47869,10594,"Juab County","Utah","49023","Juab County"
47870,7131,"Kane County","Utah","49025","Kane County"
47871,12645,"Millard County","Utah","49027","Millard County"
47872,11065,"Morgan County","Utah","49029","Morgan County"
47874,2311,"Rich County","Utah","49033","Rich County"
47875,1107314,"Salt Lake County","Utah","49035","Salt Lake County"
47876,15772,"San Juan County","Utah","49037","San Juan County"
47878,20984,"Sevier County","Utah","49041","Sevier County"
47879,39633,"Summit County","Utah","49043","Summit County"
47881,37928,"Uintah County","Utah","49047","Uintah County"
47882,575205,"Utah County","Utah","49049","Utah County"
47883,29161,"Wasatch County","Utah","49051","Wasatch County"
47885,2692,"Wayne County","Utah","49055","Wayne County"
47886,243645,"Weber County","Utah","49057","Weber County"
47887,37035,"Addison County","Vermont","50001","Addison County"
47888,36317,"Bennington County","Vermont","50003","Bennington County"
47890,161382,"Chittenden County","Vermont","50007","Chittenden County"
47891,6163,"Essex County","Vermont","50009","Essex"
47892,48799,"Franklin County","Vermont","50011","Franklin County"
47894,25235,"Lamoille County","Vermont","50015","Lamoille County"
47895,28899,"Orange County","Vermont","50017","Orange County"
47896,27100,"Orleans County","Vermont","50019","Orleans County"
47899,43386,"Windham County","Vermont","50025","Windham County"
47900,55737,"Windsor County","Vermont","50027","Windsor County"
47901,32973,"Accomack County","Virginia","51001","Accomack County"
47903,15677,"Alleghany County","Virginia","51005","Alleghany County"
47904,12903,"Amelia County","Virginia","51007","Amelia County"
47905,31914,"Amherst County","Virginia","51009","Amherst County"
47907,229164,"Arlington County","Virginia","51013","Arlington County"
47908,74314,"Augusta County","Virginia","51015","Augusta County"
47909,4470,"Bath County","Virginia","51017","Bath County"
47911,6561,"Bland County","Virginia","51021","Bland County"
47912,33347,"Botetourt County","Virginia","51023","Botetourt County"
47913,16698,"Brunswick County","Virginia","51025","Brunswick County"
47915,17032,"Buckingham County","Virginia","51029","Buckingham County"
47916,55086,"Campbell County","Virginia","51031","Campbell County"
47917,29984,"Caroline County","Virginia","51033","Caroline County"
47919,7040,"Charles City County","Virginia","51036","Charles City County"
47920,12201,"Charlotte County","Virginia","51037","Charlotte County"
47921,335687,"Chesterfield County","Virginia","51041","Chesterfield County"
47923,5211,"Craig County","Virginia","51045","Craig County"
47924,49432,"Culpeper County","Virginia","51047","Culpeper County"
47925,9719,"Cumberland County","Virginia","51049","Cumberland County"
47927,27852,"Dinwiddie County","Virginia","51053","Dinwiddie County"
47928,11130,"Essex County","Virginia","51057","Essex"
47930,68782,"Fauquier County","Virginia","51061","Fauquier County"
47931,15651,"Floyd County","Virginia","51063","Floyd County"
47932,26235,"Fluvanna County","Virginia","51065","Fluvanna County"
47934,83199,"Frederick County","Virginia","51069","Frederick County"
47935,16708,"Giles County","Virginia","51071","Giles County"
47936,37143,"Gloucester County","Virginia","51073","Gloucester County"
47938,16012,"Grayson County","Virginia","51077","Grayson County"
47939,19162,"Greene County","Virginia","51079","Greene County"
47940,11885,"Greensville County","Virginia","51081","Greensville County"
47942,103227,"Hanover County","Virginia","51085","Hanover County"
47943,325155,"Henrico County","Virginia","51087","Henrico County"
47944,51881,"Henry County","Virginia","51089","Henry County"
47946,36314,"Isle of Wight County","Virginia","51093","Isle of Wight County"
47947,73147,"James City County","Virginia","51095","James City County"
47948,7158,"King and Queen County","Virginia","51097","King and Queen County"
47950,16269,"King William County","Virginia","51101","King William County"
47951,10965,"Lancaster County","Virginia","51103","Lancaster County"
47953,375629,"Loudoun County","Virginia","51107","Loudoun County"
47954,34602,"Louisa County","Virginia","51109","Louisa County"
47955,12299,"Lunenburg County","Virginia","51111","Lunenburg County"
47957,8862,"Mathews County","Virginia","51115","Mathews County"
47958,31081,"Mecklenburg County","Virginia","51117","Mecklenburg County"
47959,10606,"Middlesex County","Virginia","51119","Middlesex County"
47961,14785,"Nelson County","Virginia","51125","Nelson County"
47962,20392,"New Kent County","Virginia","51127","New Kent County"
47963,12155,"Northampton County","Virginia","51131","Northampton County"
47965,15673,"Nottoway County","Virginia","51135","Nottoway County"
47966,35385,"Orange County","Virginia","51137","Orange County"
47967,23726,"Page County","Virginia","51139","Page County"
47969,62194,"Pittsylvania County","Virginia","51143","Pittsylvania County"
47970,28031,"Powhatan County","Virginia","51145","Powhatan County"
47971,22952,"Prince Edward County","Virginia","51147","Prince Edward County"
47973,451721,"Prince William County","Virginia","51153","Prince William County"
47974,34332,"Pulaski County","Virginia","51155","Pulaski County"
47975,7378,"Rappahannock County","Virginia","51157","Rappahannock County"
47977,94409,"Roanoke County","Virginia","51161","Roanoke County"
47978,22354,"Rockbridge County","Virginia","51163","Rockbridge County"
47980,27891,"Russell County","Virginia","51167","Russell County"
47981,22126,"Scott County","Virginia","51169","Scott County"
47996,153511,"Alexandria city","Virginia","51510",
47998,6618,"Buena Vista city","Virginia","51530",
47999,46597,"Charlottesville city","Virginia","51540",
48005,24013,"Fairfax city","Virginia","51600",
48006,13892,"Falls Church city","Virginia","51610",
48009,6914,"Galax city","Virginia","51640",
48010,136454,"Hampton city","Virginia","51650",
48011,52538,"Harrisonburg city","Virginia","51660",
48012,22378,"Hopewell city","Virginia","51670",
48015,41764,"Manassas city","Virginia","51683",
48016,15726,"Manassas Park city","Virginia","51685",
48018,182385,"Newport News city","Virginia","51700",
48019,246393,"Norfolk city","Virginia","51710",
48022,12059,"Poquoson city","Virginia","51735",
48025,220289,"Richmond city","Virginia","51760",
48026,99897,"Roanoke city","Virginia","51770",
48028,24416,"Staunton city","Virginia","51790",
48029,88161,"Suffolk city","Virginia","51800",
47984,18109,"Southampton County","Virginia","51175","Southampton County"
47985,130475,"Spotsylvania County","Virginia","51177","Spotsylvania County"
47986,142003,"Stafford County","Virginia","51179","Stafford County"
47988,11715,"Sussex County","Virginia","51183","Sussex County"
47989,42899,"Tazewell County","Virginia","51185","Tazewell County"
47991,54591,"Washington County","Virginia","51191","Washington County"
47992,17629,"Westmoreland County","Virginia","51193","Westmoreland County"
47993,39718,"Wise County","Virginia","51195","Wise County"
47995,67837,"York County","Virginia","51199","York"
48000,235429,"Chesapeake city","Virginia","51550","Cecil County"
48002,5658,"Covington city","Virginia","51580","St. Tammany Parish"
48003,42082,"Danville city","Virginia","51590","Contra Costa County"
48007,8490,"Franklin city","Virginia","51620","Williamson County"
48013,7262,"Lexington city","Virginia","51678","Fayette County"
48021,32477,"Petersburg city","Virginia","51730","gorod Sankt-Peterburg"
48023,96201,"Portsmouth city","Virginia","51740","Portsmouth"
48030,452745,"Virginia Beach city","Virginia","51810",
48032,15052,"Williamsburg city","Virginia","51830",
48035,22105,"Asotin County","Washington","53003","Asotin County"
48036,190309,"Benton County","Washington","53005","Benton County"
48037,75644,"Chelan County","Washington","53007","Chelan County"
48039,459495,"Clark County","Washington","53011","Clark County"
48040,3944,"Columbia County","Washington","53013","Columbia County"
48041,103468,"Cowlitz County","Washington","53015","Cowlitz County"
48043,7582,"Ferry County","Washington","53019","Ferry County"
48044,88807,"Franklin County","Washington","53021","Franklin County"
48045,2219,"Garfield County","Washington","53023","Garfield County"
48047,71122,"Grays Harbor County","Washington","53027","Grays Harbor County"
48048,80593,"Island County","Washington","53029","Island County"
48049,30466,"Jefferson County","Washington","53031","Jefferson County"
48051,260131,"Kitsap County","Washington","53035","Kitsap County"
48052,43269,"Kittitas County","Washington","53037","Kittitas County"
48054,75882,"Lewis County","Washington","53041","Lewis County"
48055,10321,"Lincoln County","Washington","53043","Lincolnshire"
48056,61023,"Mason County","Washington","53045","Mason County"
48058,20848,"Pacific County","Washington","53049","Pacific County"
48059,13088,"Pend Oreille County","Washington","53051","Pend Oreille County"
48060,843954,"Pierce County","Washington","53053","Pierce County"
48062,121846,"Skagit County","Washington","53057","Skagit County"
48063,11339,"Skamania County","Washington","53059","Skamania County"
48064,772501,"Snohomish County","Washington","53061","Snohomish County"
48066,43791,"Stevens County","Washington","53065","Stevens County"
48067,269536,"Thurston County","Washington","53067","Thurston County"
48069,60338,"Walla Walla County","Washington","53071","Walla Walla County"
48070,212284,"Whatcom County","Washington","53073","Whatcom County"
48071,48177,"Whitman County","Washington","53075","Whitman County"
48073,16704,"Barbour County","West Virginia","54001","Barbour County"
48075,23372,"Boone County","West Virginia","54005","Boone County"
48077,23350,"Brooke County","West Virginia","54009","Brooke County"
48078,96844,"Cabell County","West Virginia","54011","Cabell County"
48080,8910,"Clay County","West Virginia","54015","Clay County"
48081,8176,"Doddridge County","West Virginia","54017","Doddridge County"
48082,44997,"Fayette County","West Virginia","54019","Fayette County"
48084,11766,"Grant County","West Virginia","54023","Grant County"
48085,35516,"Greenbrier County","West Virginia","54025","Greenbrier County"
48086,23353,"Hampshire County","West Virginia","54027","Hampshire"
48088,13852,"Hardy County","West Virginia","54031","Hardy County"
48089,68714,"Harrison County","West Virginia","54033","Harrison County"
48091,56482,"Jefferson County","West Virginia","54037","Jefferson County"
48092,188332,"Kanawha County","West Virginia","54039","Kanawha County"
48094,21415,"Lincoln County","West Virginia","54043","Lincolnshire"
48095,34707,"Logan County","West Virginia","54045","Logan County"
48096,19835,"McDowell County","West Virginia","54047","McDowell County"
48098,31978,"Marshall County","West Virginia","54051","Marshall County"
48099,27037,"Mason County","West Virginia","54053","Mason County"
48100,61164,"Mercer County","West Virginia","54055","Mercer County"
48102,25292,"Mingo County","West Virginia","54059","Mingo County"
48103,104236,"Monongalia County","West Virginia","54061","Monongalia County"
48105,17524,"Morgan County","West Virginia","54065","Morgan County"
48106,25594,"Nicholas County","West Virginia","54067","Nicholas County"
48107,43066,"Ohio County","West Virginia","54069","Ohio County"
48109,7674,"Pleasants County","West Virginia","54073","Pleasants County"
48110,8607,"Pocahontas County","West Virginia","54075","Pocahontas County"
48112,56848,"Putnam County","West Virginia","54079","Putnam County"
48113,77510,"Raleigh County","West Virginia","54081","Raleigh County"
48114,29126,"Randolph County","West Virginia","54083","Randolph County"
48116,14435,"Roane County","West Virginia","54087","Roane County"
48120,8975,"Tyler County","West Virginia","54095","Tyler County"
48121,24758,"Upshur County","West Virginia","54097","Upshur County"
48122,40971,"Wayne County","West Virginia","54099","Wayne County"
48123,8755,"Webster County","West Virginia","54101","Webster County"
48124,15816,"Wetzel County","West Virginia","54103","Wetzel County"
48126,86452,"Wood County","West Virginia","54107","Wood County"
48127,22151,"Wyoming County","West Virginia","54109","Wyoming County"
48128,20148,"Adams County","Wisconsin","55001","Adams County"
48130,45563,"Barron County","Wisconsin","55005","Barron County"
48131,14977,"Bayfield County","Wisconsin","55007","Bayfield County"
